#,Keyword,Position,"Position History","Position History Date",Volume,URL,Traffic,Results,"Last Update",Difficulty,CPC,"Page URL inside"
1,"seo campaign example",3,,,20,https://backlinko.com/seo-campaign,2.3,2430000,"2017-11-05 01:46:38",30,12.00,
2,"seo campaigns examples",5,,,20,https://backlinko.com/seo-campaign,1.5,797000,"2017-11-05 00:31:33",23,12.00,
3,"mike bonadio",9,,,20,https://backlinko.com/seo-campaign,0.62,103000,"2017-09-16 23:49:52",0,0.15,
