#,Keyword,Position,"Position History","Position History Date",Volume,URL,Traffic,Results,"Last Update",Difficulty,CPC,"Page URL inside"
1,"on page seo techniques",8,7,"2017-07-19 12:06:43",40,http://backlinko.com/seo-techniques,1.5,2470000,"2017-09-13 04:10:36",61,,
2,"latest links add article home top hits",5,,,20,http://backlinko.com/seo-techniques,1.5,61400000,"2017-09-17 01:34:19",79,,
