#,Keyword,Position,"Position History","Position History Date",Volume,URL,Traffic,Results,"Last Update",Difficulty,CPC,"Page URL inside"
1,"neil patel keyword research",9,,,40,https://backlinko.com/the-definitive-guide-to-keyword-research,1.3,116000,"2017-11-02 12:14:02",39,,
2,"backlinko keyword research",1,,,20,https://backlinko.com/the-definitive-guide-to-keyword-research,0.35,539000,"2017-11-01 06:31:09",39,,"Site links"
